,county_fips,period_end,property_type,property_type_id,median_sale_price_yoy,median_list_price_yoy,median_ppsf_yoy,median_list_ppsf_yoy,homes_sold_yoy,new_listings_yoy,inventory_yoy,months_of_supply_yoy,median_dom_yoy,avg_sale_to_list_yoy,sold_above_list_yoy,date,year,month
69880,51127,2021-12-31,All Residential,-1,0.0988682286968336,-0.0120492396813902,0.158450289177334,0.141979863254358,0.659090909090909,-0.121212121212121,-0.494949494949495,-1.6,-54.0,-0.0135423846425615,-0.161892901618929,2021-12-31,2021,12
69904,17111,2019-12-31,All Residential,-1,0.0112293144208037,0.077022498803255,-0.0066963345332873,-0.0229938452238902,0.12707182320442,0.205,0.053986710963455,-0.2,1.0,0.0021121282920534,-0.0563454663633409,2019-12-31,2019,12
69910,16027,2019-12-31,All Residential,-1,0.115093588211868,0.120448179271709,0.117504892719736,0.125195424597721,0.294117647058823,0.262948207171315,0.443089430894309,0.2,1.0,-0.003718687538228,-0.0796509991556431,2019-12-31,2019,12
69938,41003,2017-12-31,All Residential,-1,0.173683860232945,0.147041062801932,0.0572266935035099,0.0771404651584792,-0.220930232558139,-0.025,-0.0148514851485148,0.7,-1.0,0.0068489804077503,0.0576188823325234,2017-12-31,2017,12
69942,53047,2019-12-31,All Residential,-1,0.467567567567568,0.105820105820106,0.119007850404313,-0.332155514139941,-0.0256410256410256,-0.227272727272727,-0.135,-0.5,25.0,0.0303037002782305,0.134278002699055,2019-12-31,2019,12
69972,55121,2017-12-31,All Residential,-1,-0.122126007763511,0.834782608695652,0.140772546341616,0.121653563083173,-0.25,1.25,-0.0833333333333333,0.7,13.0,-0.0083207662227724,-0.0138888888888888,2017-12-31,2017,12
69981,13013,2021-12-31,All Residential,-1,0.282326712606405,0.230197342711997,0.327483815749163,0.286501411028296,-0.16,-0.0879999999999999,0.124183006535948,0.2,-9.0,0.0125075127213347,0.0611904761904761,2021-12-31,2021,12
69983,48019,2016-12-31,All Residential,-1,-0.07625,0.0342716823406479,0.0266013427690072,0.433914100074396,-0.0833333333333333,0.428571428571429,-0.324324324324324,-3.2,10.0,0.0129704383847661,0.181818181818182,2016-12-31,2016,12
69986,28161,2016-12-31,All Residential,-1,-0.767195767195767,,-0.737485302763081,,2.0,,0.0,-0.7,57.0,-0.0582329317269076,0.0,2016-12-31,2016,12
70002,13241,2021-12-31,All Residential,-1,0.220185942780058,0.02,0.352665997246536,0.227828116710875,0.0476190476190476,0.0740740740740741,-0.583333333333333,-2.2,-28.0,-0.0005164273464576,0.0638528138528138,2021-12-31,2021,12
70004,47107,2021-12-31,All Residential,-1,-0.2404,0.158678455095393,0.332229096081234,0.226637729144017,0.782608695652174,3.0,0.423728813559322,-0.6,-18.0,-0.0069954811938243,0.0455991516436903,2021-12-31,2021,12
70007,13293,2019-12-31,All Residential,-1,-0.0458452722063037,-0.359605911330049,-0.0473429440146855,-0.208704388829548,-0.0555555555555555,0.75,0.036144578313253,0.5,-54.0,0.0249971162937754,0.0620915032679738,2019-12-31,2019,12
70015,27105,2020-12-31,All Residential,-1,0.291845493562232,-0.198237885462555,0.0962732311594953,-0.0001712809599517,1.18181818181818,0.833333333333333,-0.162790697674419,-2.4,-9.0,-0.0054773259541587,-0.0719696969696969,2020-12-31,2020,12
70023,48089,2020-12-31,All Residential,-1,0.710197368421053,0.269090909090909,0.186662995594714,0.457574050561029,0.230769230769231,-0.111111111111111,-0.352941176470588,-3.1,-14.0,0.0076195492094275,-0.0144230769230769,2020-12-31,2020,12
70047,55101,2015-12-31,All Residential,-1,-0.0280296784830997,0.0194444444444443,0.0112296046428663,-0.0019194931301689,0.1,0.0588235294117647,-0.0596562184024267,-0.8,-23.0,0.011834156001801,0.0267942583732057,2015-12-31,2015,12
70061,55103,2016-12-31,All Residential,-1,0.0643316654753396,-0.223175965665236,-0.0265254439920299,-0.126438366524254,-0.272727272727273,-0.666666666666667,-0.282828282828283,-0.0999999999999996,39.0,-0.0054770729008364,0.125,2016-12-31,2016,12
70073,08047,2017-12-31,All Residential,-1,0.0073529411764705,-0.154188081678011,0.154586056527591,-0.027779834727291,-0.0909090909090909,-0.333333333333333,-0.032258064516129,0.2,-20.0,0.0211230457204956,0.118181818181818,2017-12-31,2017,12
70075,48237,2016-12-31,All Residential,-1,-0.781290322580645,5.24642857142857,-0.756857462738787,1.59433709139353,2.0,-0.428571428571429,0.642857142857143,-6.3,13.0,0.0003581581886485,0.0,2016-12-31,2016,12
70089,27109,2021-12-31,All Residential,-1,0.138269230769231,0.101138032305433,0.119433848693188,0.0979985358754955,0.0761904761904761,0.0980392156862746,0.0324324324324323,-0.0999999999999999,-1.0,0.0018472046040652,-0.0225453013063632,2021-12-31,2021,12
70129,37067,2013-12-31,All Residential,-1,0.0139720558882234,0.0874293170943889,0.114443362544628,0.042073047037977,0.070945945945946,-0.139344262295082,-0.0663771712158809,-0.7,-18.0,0.0192055320243975,0.0442066672350583,2013-12-31,2013,12
70143,44005,2017-12-31,All Residential,-1,0.228197674418605,0.198621653427479,0.190313127792657,0.240022266203178,-0.168141592920354,-0.192982456140351,-0.147058823529412,0.0999999999999996,-22.0,-0.0088998322219711,-0.0723969120692901,2017-12-31,2017,12
70151,28123,2014-12-31,All Residential,-1,-0.609756097560976,,-0.446220786498335,,0.0,,1.0,5.0,341.0,0.088843986829649,0.333333333333333,2014-12-31,2014,12
70161,06009,2012-12-31,All Residential,-1,0.076,-0.160266666666667,0.0583378016085791,0.048979359186337,2.33333333333333,1.0,0.444444444444444,-3.4,,-0.0129275099968058,0.0,2012-12-31,2012,12
70172,21021,2018-12-31,All Residential,-1,0.137037037037037,-0.207561156412157,0.0990017601994512,0.0577122455880747,-0.185185185185185,0.5,0.25531914893617,1.9,-26.0,-0.0044501406406588,0.0538720538720538,2018-12-31,2018,12
70174,42055,2018-12-31,All Residential,-1,0.0263929618768328,-0.0594062318013635,-0.0252183411127087,-0.0541786559921851,-0.179640718562874,0.0,-0.0809859154929577,0.4,9.0,0.0047007693613245,0.0355784780803356,2018-12-31,2018,12
70179,23011,2020-12-31,All Residential,-1,0.218181818181818,0.209554140127389,0.187585639901343,0.246080760095012,0.547008547008547,0.0327868852459016,-0.534146341463415,-2.4,-23.0,0.0262767207073655,0.170562402606601,2020-12-31,2020,12
70195,47049,2017-12-31,All Residential,-1,-0.0353697749196141,-0.366911274182789,0.237164903809078,-0.29082721814543,2.0,-0.461538461538462,-0.0526315789473684,-13.0,-161.0,-0.0060476508977386,0.0555555555555555,2017-12-31,2017,12
70205,26149,2017-12-31,All Residential,-1,0.426851294400963,-0.116616616616617,0.22015304946701,-0.106876664503777,-0.161764705882353,-0.256410256410256,-0.409594095940959,-1.2,-9.0,0.014630744751907,0.136480908152735,2017-12-31,2017,12
70215,16041,2018-12-31,All Residential,-1,0.0581632653061223,0.131648235913639,0.193604765766891,0.216854602126879,0.428571428571429,-0.2,-0.222222222222222,-1.8,-5.0,0.0023984580686668,0.0571428571428571,2018-12-31,2018,12
70217,15007,2014-12-31,All Residential,-1,0.331719128329298,0.141396933560477,0.0209587115232834,0.0981536296562981,-0.0888888888888889,-0.12,0.0664652567975829,1.2,8.0,0.0041007671661,-0.013550135501355,2014-12-31,2014,12
70234,06065,2020-12-31,All Residential,-1,0.179487179487179,0.150375939849624,0.137084591630824,0.147625439214092,0.380399274047187,0.231404958677686,-0.399657994381336,-1.7,-21.0,0.0145806046996197,0.181900333722589,2020-12-31,2020,12
70249,50005,2018-12-31,All Residential,-1,0.402936378466558,-0.14739481749791,0.366915412747566,0.0803899097905229,-0.291666666666667,-0.35,-0.1440329218107,2.1,-58.0,-0.0096497178546569,-0.0245098039215686,2018-12-31,2018,12
70256,16009,2020-12-31,All Residential,-1,0.0521052631578946,-0.297738693467337,0.229176233621623,0.127409647702541,1.16666666666667,1.0,-0.738095238095238,-6.2,-37.0,0.0347487275028087,0.141025641025641,2020-12-31,2020,12
70266,28039,2017-12-31,All Residential,-1,-0.0304182509505703,0.252252252252252,0.402093712033285,0.0250602870470846,0.333333333333333,0.833333333333333,-0.222222222222222,-6.9,-67.0,-0.0027109158573992,0.125,2017-12-31,2017,12
70273,09007,2019-12-31,All Residential,-1,0.0503282275711158,0.0087536473530638,0.0815140397359868,0.0073498148981838,0.395061728395062,0.223300970873786,0.0,-1.5,0.0,0.0025443190964274,0.0049710477439091,2019-12-31,2019,12
70294,55101,2013-12-31,All Residential,-1,-0.0769230769230768,0.451219512195122,-0.0337400670646499,0.30321890562795,0.0078125,0.382022471910112,-0.0140562248995983,-0.2,-84.0,-0.0021441529051077,-0.0242248062015503,2013-12-31,2013,12
70298,21113,2016-12-31,All Residential,-1,-0.187037037037037,-0.122878876535986,0.0200988035585427,-0.101129943502825,0.0888888888888887,0.558823529411765,-0.240157480314961,-1.7,-26.0,0.0207369384731878,0.0317460317460317,2016-12-31,2016,12
70336,51157,2017-12-31,All Residential,-1,0.548611111111111,4.21172638436482,0.437421765877979,0.953351474051806,-0.5,-0.333333333333333,-0.131578947368421,5.6,-21.0,-0.0164688520705362,-0.2,2017-12-31,2017,12
70338,45009,2016-12-31,All Residential,-1,0.311475409836065,,1.18859824491256,,0.0,,-0.125,-1.0,60.0,0.376283846872082,0.0,2016-12-31,2016,12
70343,48231,2015-12-31,All Residential,-1,0.228861788617886,0.0420711974110032,0.145716907164901,0.0500970873786408,-0.0253164556962025,-0.0327868852459016,-0.21763085399449,-0.899999999999999,-11.0,0.0285809262389945,0.0941969422982081,2015-12-31,2015,12
70358,47013,2018-12-31,All Residential,-1,0.208686440677966,0.0170212765957447,0.0315992039972687,0.0328405744847064,0.185185185185185,0.458333333333333,-0.0710382513661201,-1.5,-19.0,-0.049317596651229,-0.171296296296296,2018-12-31,2018,12
70366,13319,2014-12-31,All Residential,-1,-0.576333333333333,-0.165924276169265,-0.45204054054054,-0.496928822563889,3.0,-0.333333333333333,0.75,-4.5,-172.0,-0.0483640693322837,0.25,2014-12-31,2014,12
70374,26147,2021-12-31,All Residential,-1,0.0,0.0526592943654555,0.134127069482642,0.158720723705253,-0.0306122448979592,-0.173553719008264,-0.120437956204379,-0.0999999999999998,-3.0,0.0023259936996939,0.0661117078410311,2021-12-31,2021,12
70378,39085,2014-12-31,All Residential,-1,0.102678571428571,-0.208507089241034,0.0381863732890266,-0.182826824446426,0.119047619047619,-0.0241545893719806,-0.0602941176470588,-1.1,-50.0,0.0372262917981509,0.0787234042553191,2014-12-31,2014,12
70379,55029,2012-12-31,All Residential,-1,-0.111111111111111,-0.46189376443418,-0.0695250597036169,-0.675858394475871,0.333333333333333,-0.777777777777778,0.0410958904109588,-0.4,48.0,0.0413227979268963,-0.032051282051282,2012-12-31,2012,12
70399,13167,2020-12-31,All Residential,-1,0.843400447427293,,0.0477490975337668,,-0.75,,-0.428571428571429,4.5,161.0,0.034637230319254,0.0,2020-12-31,2020,12
70413,33003,2017-12-31,All Residential,-1,0.270613679372804,0.355060034305317,0.158796593935736,0.148426203405865,-0.233870967741935,-0.152542372881356,-0.264984227129338,-0.199999999999999,-49.0,0.0117265915720033,0.0028862478777589,2017-12-31,2017,12
70439,25007,2018-12-31,All Residential,-1,0.0330188679245282,-0.313556398758193,0.135899602819401,0.0489782567977894,-0.565217391304348,-0.470588235294118,0.106870229007634,4.5,-3.0,0.0088122528605678,0.0,2018-12-31,2018,12
70446,26121,2016-12-31,All Residential,-1,0.108415841584158,0.0070564516129032,0.0852009101907551,0.0730685247330939,0.0224719101123596,-0.0337837837837837,-0.253768844221106,-1.2,-6.0,0.0154128593795433,0.0567353994320286,2016-12-31,2016,12
70466,06097,2014-12-31,All Residential,-1,0.122931442080378,0.110312612288897,0.153235282267657,0.148312248643222,0.076167076167076,-0.170731707317073,-0.134351145038168,-0.3,3.0,-0.0116090654210816,-0.124605925975789,2014-12-31,2014,12
70467,12093,2015-12-31,All Residential,-1,0.163841807909604,-0.107538406573776,0.267327636034718,0.175307055127107,-0.307692307692308,-0.0384615384615384,0.111940298507463,3.1,-35.0,0.0505585173928853,0.145299145299145,2015-12-31,2015,12
70476,39043,2015-12-31,All Residential,-1,-0.322972972972973,0.419080726149092,0.0516645431656348,0.086453862024806,0.238095238095238,-0.388888888888889,0.0163934426229508,-2.1,-57.0,0.0368354838693777,0.0769230769230769,2015-12-31,2015,12
70482,13237,2021-12-31,All Residential,-1,-0.0451388888888888,0.104772991850989,-0.0108088021456037,0.142107427023628,-0.476190476190476,0.0714285714285713,-0.225,0.9,-60.0,-0.004554809385443,0.0151515151515151,2021-12-31,2021,12
70495,41015,2019-12-31,All Residential,-1,0.0257352941176469,-0.262798634812287,-0.0399866224020659,0.0120881915128692,0.135135135135135,0.05,-0.0555555555555555,-0.6,65.0,-0.018511701651005,-0.0572715572715572,2019-12-31,2019,12
70496,48407,2019-12-31,All Residential,-1,0.0675453047775946,0.319169387315424,-0.124411947682369,-0.086821806387903,0.944444444444444,0.0909090909090908,0.202614379084967,-3.2,44.0,-0.0600795052653889,-0.247619047619048,2019-12-31,2019,12
70497,49019,2013-12-31,All Residential,-1,0.142857142857143,-0.0475778546712802,0.217011126276505,-0.0812908131885855,0.0,1.0,0.131578947368421,2.5,-519.0,0.0252286035086879,0.0,2013-12-31,2013,12
70507,13205,2015-12-31,All Residential,-1,-0.0789473684210526,-0.253333333333333,0.676264761627059,-0.16969696969697,0.0,0.0,0.0,0.0,-104.0,0.109523809523809,0.0,2015-12-31,2015,12
70508,04003,2012-12-31,All Residential,-1,0.0416666666666667,0.118304885226604,-0.0411400440793755,0.149592392788923,0.545454545454545,-0.115384615384615,-0.138461538461538,-10.4,67.0,-0.0399769927316834,-0.0909090909090909,2012-12-31,2012,12
70526,29061,2013-12-31,All Residential,-1,0.298424861643252,-0.461764705882353,0.518908703059843,-0.331449146310158,0.0,0.2,0.0638297872340425,0.699999999999999,81.0,-0.0421382860890855,0.0,2013-12-31,2013,12
70536,23003,2018-12-31,All Residential,-1,-0.222439024390244,-0.0056410256410256,-0.0412463414669412,-0.0108082827779404,-0.296296296296296,-0.333333333333333,0.0376470588235293,3.7,-62.0,0.0005705743243924,-0.0107212475633528,2018-12-31,2018,12
70543,28029,2021-12-31,All Residential,-1,-0.233016800584368,-0.264126149802891,-0.251813671676794,0.0542230102962411,0.0,-0.25,-0.485714285714286,-3.4,-24.0,-0.0160237274038832,0.0,2021-12-31,2021,12
70544,47047,2017-12-31,All Residential,-1,0.135844748858447,0.154717440642275,0.0549494949494948,-0.0061728395061727,-0.236363636363636,0.0,-0.108910891089109,0.6,-52.0,-0.0108635953973206,-0.0038961038961038,2017-12-31,2017,12
70549,48039,2020-12-31,All Residential,-1,0.05,0.128449885868438,0.0438620517964203,0.0535970952838373,0.139630390143737,-0.010204081632653,-0.299597855227882,-1.2,-33.0,0.0076775987147814,0.0483008676027156,2020-12-31,2020,12
70553,53069,2017-12-31,All Residential,-1,0.0864745011086474,-0.125874125874126,0.985436734693878,-0.426189797152655,0.166666666666667,1.5,0.428571428571429,0.8,-156.0,0.0940249987436261,0.142857142857143,2017-12-31,2017,12
70575,13251,2018-12-31,All Residential,-1,0.499275630874971,0.63582842724979,0.298579369676251,0.164385658993607,0.0,0.333333333333333,0.0857142857142856,1.5,-2.0,0.0242592592592593,0.0,2018-12-31,2018,12
70587,27069,2018-12-31,All Residential,-1,-0.567985447930878,,0.233927896356304,,-0.5,,0.2,3.5,54.0,0.132438659399043,0.0,2018-12-31,2018,12
70588,26017,2018-12-31,All Residential,-1,0.829463570856685,4.592,0.944154836507561,2.49444401987008,0.333333333333333,4.0,0.304347826086956,0.0,-56.0,0.0448209877319438,0.125,2018-12-31,2018,12
70599,48441,2012-12-31,All Residential,-1,-0.052,0.0087719298245614,-0.0293729438739905,0.19774220593782,0.2,0.0987654320987654,-0.0217785843920145,-1.1,-11.0,-0.0045076425379859,-0.0333333333333333,2012-12-31,2012,12
70609,47007,2019-12-31,All Residential,-1,-0.0791284403669725,-0.639849937473947,-0.207422548861052,-0.0583854102951009,1.0,1.0,1.25,0.5,133.0,0.0692915175649241,0.0,2019-12-31,2019,12
70643,41027,2015-12-31,All Residential,-1,0.518294983025273,0.203125,0.319880010908099,0.275973511731919,0.909090909090909,0.0,-0.38961038961039,-4.8,-12.0,-0.0121254838461409,-0.0822510822510822,2015-12-31,2015,12
70658,12099,2013-12-31,All Residential,-1,0.20253164556962,0.139222412807319,0.201407688000148,0.141927150204922,0.0152121697357885,0.303579519710014,0.0203041443850267,0.0,-20.0,0.0069300182570977,-0.0153940186849795,2013-12-31,2013,12
70662,34027,2019-12-31,All Residential,-1,0.0532994923857867,0.0840081300813007,0.0047818816557632,0.0636058133321544,0.222943722943723,-0.134057971014493,-0.0726643598615916,-1.0,1.0,0.0012482077950305,-0.0329540665823851,2019-12-31,2019,12
70668,55049,2021-12-31,All Residential,-1,-0.10958904109589,-0.432267337405677,0.204472139293514,-0.218019534753085,-0.193548387096774,0.428571428571429,-0.06,0.3,-19.0,0.0255955658232729,0.149677419354839,2021-12-31,2021,12
70679,47041,2017-12-31,All Residential,-1,0.436031331592689,-0.605510663664061,0.296925982244578,-0.216111842688887,0.4,1.0,0.103448275862069,-1.2,-37.0,-0.0334048793821137,0.142857142857143,2017-12-31,2017,12
70688,02122,2012-12-31,All Residential,-1,0.178470254957507,0.0122249388753055,-0.143488748111432,-0.0207778499519236,-0.114285714285714,-0.210526315789474,0.0706401766004414,2.7,10.0,0.0071621354903552,-0.0857142857142857,2012-12-31,2012,12
70693,17027,2017-12-31,All Residential,-1,-0.228187919463087,0.541043083900227,-0.140784591653812,0.0920140522840267,-0.0689655172413793,-0.642857142857143,-0.177966101694915,-0.5,-7.0,-0.0099111482403402,-0.0344827586206896,2017-12-31,2017,12
70699,47047,2020-12-31,All Residential,-1,0.160740441855195,0.128673835125448,0.0786016921812964,0.0448304613674264,0.0833333333333332,0.0810810810810811,-0.385869565217391,-1.4,-17.0,0.0111524152717485,0.18974358974359,2020-12-31,2020,12
70705,16061,2021-12-31,All Residential,-1,-0.0894736842105262,2.10450819672131,-0.181039949270767,2.24599397770217,0.666666666666667,-0.6,-0.461538461538462,-2.9,-32.0,0.0012308059979683,-0.133333333333333,2021-12-31,2021,12
70706,01019,2021-12-31,All Residential,-1,0.389048991354467,0.292487046632124,0.3048,0.213888,-0.0869565217391304,1.44444444444444,0.0634920634920634,0.5,0.0,0.0057309538634063,0.246376811594203,2021-12-31,2021,12
70712,17051,2017-12-31,All Residential,-1,0.0023364485981307,-0.225906735751295,-0.0916539632648667,-0.057235072619688,0.333333333333333,2.33333333333333,-0.011111111111111,-2.6,-136.0,-0.020560798969503,-0.0277777777777777,2017-12-31,2017,12
70713,55123,2015-12-31,All Residential,-1,-0.0977443609022556,0.040551500405515,0.0967908902691509,-0.0017318016509841,0.181818181818182,0.5,-0.0465116279069767,-2.2,-65.0,0.0019919938508076,0.0,2015-12-31,2015,12
70719,08019,2015-12-31,All Residential,-1,-0.222222222222222,-0.0177631578947368,0.0835874418162818,-0.15328929463866,-0.235294117647059,0.111111111111111,0.0307692307692306,1.4,-41.0,0.0142222581204836,-0.0588235294117647,2015-12-31,2015,12
70720,40015,2015-12-31,All Residential,-1,-0.407407407407407,-0.0113636363636363,-0.0562894805410224,-0.0212694586090651,-0.25,1.0,0.866666666666667,5.5,211.0,-0.0174449968619095,0.333333333333333,2015-12-31,2015,12
70739,39045,2016-12-31,All Residential,-1,-0.0231816864676904,0.0513822115384614,0.03770046325774,0.0699689501732179,-0.0224719101123596,-0.262295081967213,-0.0020964360587002,0.0,25.0,0.0140459109674339,0.117267209092083,2016-12-31,2016,12
70741,28127,2012-12-31,All Residential,-1,-0.210191082802548,-0.469209127852454,-0.410363370709182,-0.0146485084441544,0.25,1.0,0.384615384615385,1.0,-7.0,0.03694745553537,0.0,2012-12-31,2012,12
70746,12081,2012-12-31,All Residential,-1,0.0885245901639344,0.0588581518540318,0.101223058440639,0.0472364312576074,0.263969171483622,0.0333333333333334,-0.0655471289274106,-1.8,-34.0,0.0138877059558339,0.0241493961182386,2012-12-31,2012,12
70769,13291,2019-12-31,All Residential,-1,0.103488372093023,-0.0668066424890245,0.139189415101077,0.127660548545346,-0.138461538461538,-0.214285714285714,0.0086580086580085,0.6,-7.0,0.0104024558046792,-0.0541208791208791,2019-12-31,2019,12
70778,21095,2019-12-31,All Residential,-1,1.77777777777778,0.231666666666667,0.0205865764241399,-0.122962962962963,2.0,1.33333333333333,0.19047619047619,-8.4,-248.0,0.0885877651380934,0.111111111111111,2019-12-31,2019,12
70786,16049,2021-12-31,All Residential,-1,0.645569620253165,0.0104529616724737,0.666712408345112,0.427777777777778,-0.173913043478261,-0.666666666666667,-0.375,-0.5,-26.0,-0.027577421718518,-0.173913043478261,2021-12-31,2021,12
70810,21165,2020-12-31,All Residential,-1,0.0555555555555555,-0.0601900739176346,0.286617754008434,-0.174399545945516,0.166666666666667,0.25,-0.48,-2.3,22.0,0.0252051829466011,-0.166666666666667,2020-12-31,2020,12
70828,45007,2015-12-31,All Residential,-1,0.0684931506849315,0.142142857142857,0.088502244417234,0.0463968206327687,0.0867052023121386,0.236220472440945,-0.165665236051502,-1.5,-16.0,0.0164585934747543,0.0481183126306727,2015-12-31,2015,12
70840,42059,2012-12-31,All Residential,-1,0.208563535911602,-0.108631352514117,,,0.0,1.5,0.0930232558139534,0.6,4.0,0.0213277344638451,-0.0833333333333333,2012-12-31,2012,12
70847,55043,2014-12-31,All Residential,-1,-0.11660777385159,0.0677083333333332,-0.0841517483054666,0.287965201274421,0.206896551724138,0.375,-0.0542986425339366,-1.6,4.0,-0.0520704976735952,-0.103448275862069,2014-12-31,2014,12
70850,18143,2020-12-31,All Residential,-1,0.123277737490935,0.178071228491397,0.193574879227053,0.010238660674491,0.533333333333333,0.0,0.0178571428571427,-1.2,-29.0,0.0169968944249599,-0.0231884057971014,2020-12-31,2020,12
70863,28039,2012-12-31,All Residential,-1,0.332203389830509,0.294416243654822,0.523023099603812,0.593484244438035,-0.25,0.6,0.736842105263158,9.4,-107.0,0.125313330122885,0.166666666666667,2012-12-31,2012,12
70877,41043,2017-12-31,All Residential,-1,0.169830682401231,0.259580052493438,0.0952379919603625,0.200914502950857,0.0451612903225806,0.0681818181818181,0.0679611650485436,0.0,-16.0,-0.0094216538037181,-0.0346873755475906,2017-12-31,2017,12
70891,40013,2015-12-31,All Residential,-1,-0.343971631205674,-0.164249146757679,-0.0606014129175069,-0.1549464978929,0.4,0.4,0.0789473684210526,-0.9,-40.0,0.0216874805554378,0.0714285714285714,2015-12-31,2015,12
70949,26107,2013-12-31,All Residential,-1,0.407563025210084,0.371959942775393,0.461239857700501,0.157416748588934,-0.25,0.692307692307692,-0.033434650455927,3.0,109.0,0.0559408511222202,0.0416666666666666,2013-12-31,2013,12
71014,13185,2017-12-31,All Residential,-1,-0.020560076396314,,0.52714014635685,,-0.5,,0.0,1.0,-65.0,-0.0335003810953881,-0.5,2017-12-31,2017,12
71019,13187,2020-12-31,All Residential,-1,0.1875,0.137369519832985,0.22953599634187,0.0831925048458799,0.393939393939394,0.2,-0.329113924050633,-2.5,3.0,0.0011985747997854,0.0876152832674571,2020-12-31,2020,12
71040,55075,2012-12-31,All Residential,-1,0.0233333333333334,0.444174757281553,0.356752537080406,0.0006627483243413,0.342105263157895,-0.692307692307692,-0.241293532338308,-4.6,112.0,-0.0098607984266421,-0.0531475748194014,2012-12-31,2012,12
71052,20091,2018-12-31,All Residential,-1,0.0758776896942241,0.073845034558021,0.0513416366820063,0.0180317530884481,-0.191990577149588,-0.0815899581589958,,0.6,1.0,,,2018-12-31,2018,12
71060,13271,2016-12-31,All Residential,-1,-0.15506958250497,3.43877551020408,0.0748888365464677,1.31090615487718,0.0,-0.333333333333333,0.315789473684211,2.0,66.0,0.0580313202242516,0.666666666666667,2016-12-31,2016,12
71076,23021,2021-12-31,All Residential,-1,0.499545454545455,-0.245521601685985,0.402550091074681,0.139874631076119,-0.171428571428571,-0.3,-0.151515151515151,0.0,-31.0,-0.0052739842425509,0.0354679802955664,2021-12-31,2021,12
71082,27093,2014-12-31,All Residential,-1,0.769693893735131,0.0314585319351763,0.0836748160978302,-0.0705627394480723,-0.166666666666667,2.14285714285714,0.0683760683760683,1.4,41.0,0.02629391786595,-0.0666666666666666,2014-12-31,2014,12
71088,48147,2017-12-31,All Residential,-1,0.15605,0.0416666666666667,0.122315275641982,0.447783575317605,-0.333333333333333,-0.148148148148148,-0.0708661417322834,1.6,-34.0,0.0101507796722634,-0.0303030303030303,2017-12-31,2017,12
71090,55099,2021-12-31,All Residential,-1,-0.345287739783153,0.715307582260372,0.0436848958333333,0.449444156509687,-0.304347826086956,0.571428571428571,-0.305084745762712,0.0,20.0,-0.0415406534129989,-0.0244565217391304,2021-12-31,2021,12
71091,28009,2014-12-31,All Residential,-1,-0.780876494023904,,-0.764843066757361,,0.0,,-0.25,-2.0,-133.0,0.256140350877193,0.0,2014-12-31,2014,12
71105,47105,2012-12-31,All Residential,-1,-0.0251870324189525,-0.0234482758620689,-0.063473947733793,0.0498337230545966,0.130434782608696,0.666666666666667,-0.199438202247191,-2.2,-168.0,0.0424875587309234,-0.0317725752508361,2012-12-31,2012,12
71119,53047,2014-12-31,All Residential,-1,0.236559139784946,0.114808043875685,0.0808270593814486,0.374021804552853,0.194444444444444,-0.181818181818182,-0.0034129692832765,-1.3,7.0,0.0035753406625519,-0.0413436692506459,2014-12-31,2014,12
71133,13227,2019-12-31,All Residential,-1,0.0812775330396475,-0.104301075268817,0.0833700488020341,0.0310580305748215,0.142857142857143,0.666666666666667,0.25,0.4,-42.0,0.0055976363532687,0.0561224489795918,2019-12-31,2019,12
71136,21161,2021-12-31,All Residential,-1,0.928571428571429,1.27138643067847,-0.521860308150631,0.936587247028051,2.0,-0.75,0.2,-6.0,79.0,-0.0099401822860343,0.0,2021-12-31,2021,12
71148,39029,2012-12-31,All Residential,-1,0.363636363636363,0.182893539581438,0.406698709665108,-0.113342441653721,-0.046875,-0.03125,-0.0509164969450102,-0.100000000000001,-11.0,0.0244915730567716,-0.0742827868852459,2012-12-31,2012,12
71188,27089,2016-12-31,All Residential,-1,0.285569105691057,0.138638638638639,0.409677103063669,-0.240495709600375,-0.5,-0.333333333333333,-0.117647058823529,3.2,-47.0,0.0848030714272752,-0.25,2016-12-31,2016,12
71200,39031,2019-12-31,All Residential,-1,-0.115044247787611,-0.314822376480196,0.229779379670368,0.0132891358198734,0.411764705882353,0.1,-0.111940298507463,-2.9,25.0,0.0188153955984143,0.0073529411764705,2019-12-31,2019,12
71205,32033,2017-12-31,All Residential,-1,-0.104562737642586,0.892602739726027,0.167696753146459,1.09386187746142,0.5,-0.5,-0.301369863013699,-4.8,74.0,-0.0024544571914715,0.0833333333333333,2017-12-31,2017,12
71212,48113,2013-12-31,All Residential,-1,0.137534858549264,0.123056752200787,0.149649491883725,0.123012451142845,0.0866583541147132,-0.0976331360946746,-0.134218289085546,-0.7,-9.0,0.0075748284288582,0.0092457467919415,2013-12-31,2013,12
71230,39091,2021-12-31,All Residential,-1,0.38568129330254,-0.05,0.0045754435699709,-0.131147540983606,0.418604651162791,-0.148148148148148,-0.0833333333333333,-0.9,-13.0,0.0085297738443581,0.0133434998093785,2021-12-31,2021,12
71245,08039,2019-12-31,All Residential,-1,0.0242424242424241,-0.204876755897164,0.0718418611147135,0.166617223878991,0.4,0.45,-0.28695652173913,-1.6,-38.0,-0.0096690533258101,0.0,2019-12-31,2019,12
71248,27067,2013-12-31,All Residential,-1,0.175471698113208,-0.266638225255973,0.0219370156410345,-0.113231138294794,0.533333333333333,-0.166666666666667,-0.0807453416149068,-4.3,-8.0,0.0098292440979532,0.108695652173913,2013-12-31,2013,12
