,home_value_median,median_ppsf,median_list_price,median_list_ppsf,median_sale_price
7637,195700.0,101.831501831502,190000.0,98.3698707138842,229000.0
7638,208400.0,109.208106001559,235000.0,111.358574610245,231500.0
7639,219900.0,112.152737162241,225450.0,117.717541039575,268354.5
7678,188700.0,107.788387460026,194900.0,111.387293432077,200000.0
7679,217300.0,115.867657073044,209900.0,120.409493065519,215000.0
7680,233700.0,123.019360058024,224999.0,128.349638002551,252000.0
7681,250000.0,144.832126398947,254900.0,148.779167712537,275000.0
7682,286600.0,162.355531095212,284500.0,164.885496183206,295000.0
7683,313100.0,166.073556204177,295000.0,169.724421997755,320000.0
7773,233300.0,137.656960102633,242500.0,142.23465266559,280000.0
7774,268400.0,157.200811359026,279900.0,160.987831066571,290000.0
7775,299100.0,172.650780189959,315000.0,182.31791113147,330000.0
7776,331200.0,193.248838317646,330000.0,191.55536487851,340000.0
7777,363000.0,206.185567010309,359900.0,217.269477582047,370000.0
7778,383400.0,211.895910780669,395000.0,221.973094170404,429475.0
7823,181600.0,103.87323943662,169900.0,100.873786407767,150000.0
7824,194100.0,96.2962962962963,169900.0,93.75,159000.0
7825,186800.0,98.9010989010989,174900.0,102.342704149933,179966.5
7826,200300.0,113.924050632911,169900.0,119.142572283151,179466.5
7827,192700.0,118.161095242038,179900.0,120.416666666667,199500.0
7828,205400.0,110.856507947574,199900.0,127.551984877127,256000.0
7843,214700.0,116.396761133603,169900.0,105.812543562876,175000.0
7844,213400.0,103.406564533732,205000.0,113.244021414207,195000.0
7845,224500.0,116.266375545852,194500.0,109.953703703704,200000.0
7846,217300.0,123.789764868603,236750.0,134.527972027972,189466.5
7847,233900.0,124.051418868019,214900.0,139.508928571429,225000.0
7848,220000.0,129.467831612391,184700.0,151.733310335625,242500.0
7853,244700.0,117.69998872965,224900.0,119.775280898876,225000.0
7854,256200.0,124.798711755233,224800.0,131.573806142772,245766.5
7855,267400.0,134.895866660979,264900.0,144.162522603978,260000.0
7856,278400.0,138.456213222568,249900.0,150.646752534941,265000.0
7857,283500.0,150.361010830325,273450.0,156.970555668331,289900.0
7858,293300.0,161.240846934274,282450.0,164.352556324649,339533.0
7863,224400.0,105.299222435311,199900.0,112.726354782075,207266.5
7864,220400.0,112.296072041626,189900.0,114.0625,220000.0
7865,231100.0,120.745314546709,229900.0,127.864484202512,232700.0
7866,231500.0,133.285790174576,234950.0,132.893219834696,234933.0
7867,239100.0,132.220986281053,225000.0,136.529126213592,259000.0
7868,252300.0,145.519788401254,259900.0,151.60970527943,300333.0
7873,285000.0,142.834353741497,289900.0,159.458456973294,280000.0
7874,293100.0,148.466547192354,281400.0,154.705589065084,305000.0
7875,306000.0,160.010735125392,334900.0,170.149843941983,324950.0
7876,327500.0,168.995592672022,309950.0,178.363417012113,325000.0
7877,343700.0,172.427854938272,350000.0,204.81144343303,378000.0
7878,360500.0,192.708333333333,349900.0,195.721537345903,425500.0
7883,204800.0,107.686322686323,192450.0,114.550389459766,206266.5
7884,215900.0,122.351340331736,194900.0,127.552552552553,216966.5
7885,206200.0,130.805589002609,204000.0,138.707193890121,228450.0
7886,246100.0,134.367143046182,239700.0,134.803921568627,242000.0
7887,249500.0,138.392857142857,228500.0,146.484375,258950.0
7888,261200.0,159.892494547226,252450.0,175.855755006807,312500.0
7903,217000.0,102.284011916584,164950.0,106.905035889292,169900.0
7904,223400.0,100.0,134900.0,97.5750577367206,148050.0
7905,215100.0,99.3250403959325,139900.0,96.1538461538462,168500.0
7906,211600.0,105.967565597668,157500.0,102.651200240805,169000.0
7907,219300.0,107.917051680527,172250.0,115.671641791045,200250.0
7908,214900.0,123.67496807152,185000.0,123.326737451737,250000.0
7911,451100.0,240.693190117872,390000.0,245.363636363636,439500.0
7912,462800.0,243.40075419952,410000.0,251.070663811563,420100.0
7913,470300.0,254.807692307692,449000.0,275.71528913863,449950.0
7914,476200.0,262.148330029879,439000.0,278.415933146776,460000.0
7915,479300.0,268.280123583934,489000.0,280.249804839969,527000.0
7920,241000.0,121.571772261194,175000.0,117.766258246937,183950.0
7921,246300.0,117.421007685739,161250.0,113.327814569536,173900.0
7922,248600.0,118.794326241135,159900.0,107.179782082324,190000.0
7923,244400.0,116.284722222222,179900.0,116.789667896679,192500.0
7924,251400.0,119.74310871927,189999.0,121.696801112656,228000.0
7925,262400.0,129.23253685093,214950.0,131.323631323631,260000.0
7930,194300.0,97.3562244834598,129900.0,89.4538606403013,145000.0
7931,193800.0,95.3039347500425,144900.0,94.8005851555282,148750.0
7932,197400.0,96.3983050847458,127200.0,87.0398351648352,145900.0
7933,197900.0,95.9821428571429,137750.0,89.0879772961816,150000.0
7934,198600.0,96.6484031966362,154900.0,100.3663003663,182125.0
7935,206500.0,112.697784810127,165000.0,112.066203950881,220000.0
7940,296800.0,247.747747747748,388800.0,235.273279352227,355000.0
7941,311800.0,234.822566402098,375000.0,239.285714285714,370000.0
7942,290900.0,259.259259259259,359900.0,245.537576672278,375000.0
7943,297600.0,266.921717171717,349900.0,289.023051591658,339950.0
7944,306900.0,258.662280701754,340000.0,236.078804347826,403700.0
7945,320900.0,285.837819106417,447000.0,285.822690003154,497200.0
7950,166000.0,79.719387755102,122499.5,69.6777870701678,113000.0
7951,157300.0,79.5359891939901,106000.0,76.8705223629722,130000.0
7952,165900.0,79.2607802874743,99900.0,71.5194908512331,135000.0
7953,162100.0,85.670576236614,114900.0,76.9230769230769,120000.0
7954,166900.0,83.9829907866761,112850.0,77.3511904761905,125000.0
7955,164900.0,90.6593406593406,139000.0,94.4528931992542,162000.0
7958,375900.0,183.908045977011,239000.0,116.676325504771,307875.0
7959,373000.0,174.148606811145,241900.0,118.175982790326,320750.0
7960,379400.0,190.702947845805,275000.0,153.399122807018,325000.0
7961,393000.0,195.780493681144,299900.0,159.465020576132,377000.0
7962,400400.0,210.148658448151,335000.0,185.934173669468,456500.0
7967,209600.0,104.253544620517,179900.0,109.989939637827,174950.0
7968,211800.0,103.72246327755,155000.0,104.827089337176,179900.0
7969,218600.0,100.971987758694,162000.0,99.2273730684327,174900.0
7970,222100.0,105.407929133398,154947.5,99.1052254831782,174949.5
7971,221600.0,107.868785656072,171450.0,108.106638964051,179000.0
7972,222800.0,109.166666666667,187000.0,113.475967957276,235000.0
7975,342800.0,253.90179054257,363700.0,243.943700715203,390000.0
7976,370200.0,272.177419354839,375000.0,288.357291322996,435000.0
7977,377800.0,337.488789237668,425000.0,308.138101109741,470000.0
7978,405200.0,310.760022271715,492250.0,342.517482517483,480000.0
7979,421600.0,309.996318114875,525000.0,350.211897669384,509500.0
7982,404900.0,162.202528787818,253500.0,150.004510180256,361750.0
7983,409100.0,164.353542731921,269000.0,161.037702882227,345000.0
7984,405200.0,174.503150751333,264450.0,159.942857142857,353725.0
7985,423100.0,174.216027874564,339000.0,161.210317460317,345000.0
7986,423600.0,173.127764141987,349000.0,183.036608289881,410000.0
7991,272000.0,143.808777429467,169999.0,125.672099618149,206000.0
7992,283600.0,147.5,149900.0,117.692307692308,220000.0
7993,284600.0,148.069361623287,175000.0,137.804100399472,222000.0
7994,293800.0,152.994791666667,176900.0,123.928293063133,210000.0
7995,289700.0,140.400916380298,189900.0,139.835390946502,252400.0
7996,291600.0,155.985684308096,224950.0,150.557508242684,300000.0
8001,320900.0,176.536849086683,269450.0,180.01634837413,254000.0
8002,332900.0,177.405498281787,265900.0,177.53259779338,272000.0
8003,333200.0,178.899082568807,267500.0,184.748427672956,292250.0
8004,340700.0,193.58407079646,279900.0,196.296112130413,304949.5
8005,352300.0,200.084068936528,299999.0,205.480052061882,324750.0
8006,359000.0,206.964520367937,329450.0,211.363636363636,365000.0
8011,387900.0,186.933911242672,349000.0,189.384800965018,340000.0
8012,396000.0,190.58177594763,325000.0,186.948432225792,340000.0
8013,411300.0,189.377846284284,349900.0,197.40218495935,360000.0
8014,421700.0,200.0,332500.0,199.564593589182,379000.0
8015,436200.0,208.890689528987,389000.0,215.213826613102,389000.0
8016,445000.0,216.042154566745,386000.0,224.305555555556,482300.0
8019,433400.0,206.485766860903,349900.0,188.333333333333,375000.0
8020,443100.0,206.480304955527,359500.0,212.228569766297,391250.0
8021,462400.0,213.800976121162,369900.0,197.986798679868,394000.0
8022,469900.0,216.54501216545,369000.0,202.946751296729,415000.0
8023,481000.0,217.580504786771,399999.0,215.855344476076,476500.0
8028,258500.0,135.9375,220900.0,141.964994641328,210000.0
8029,270200.0,136.954503249768,224500.0,142.792857142857,228314.5
8030,272900.0,144.202969649398,219900.0,144.575045207957,245000.0
8031,279600.0,153.159851301115,249900.0,153.313127090301,250000.0
8032,285200.0,155.584211706661,250000.0,157.227891156463,251800.0
8033,292100.0,162.207792207792,259900.0,167.224287484511,330000.0
8036,330800.0,167.536668435195,223000.0,140.374331550802,275000.0
8037,339900.0,167.119565217391,240000.0,153.571152134371,285000.0
8038,334100.0,181.135111111111,289900.0,171.41141966142,330000.0
8039,351500.0,193.674068725724,300000.0,195.147538654715,340000.0
8040,360100.0,203.05180427463,333700.0,197.582459494429,390000.0
8045,180500.0,85.7069672131148,92250.0,64.6867381560489,115000.0
8046,191200.0,82.6266804550155,71950.0,49.3583415597236,133500.0
8047,183400.0,69.8147046805991,89900.0,60.8716026241799,82000.0
8048,192800.0,53.8922155688623,79900.0,54.235393481717,139000.0
8049,178200.0,89.0738879115356,129900.0,84.668943882306,138950.0
8050,183800.0,88.2028665931643,87760.0,63.7409680749097,162000.0
8055,392700.0,202.312138728324,299900.0,181.220689655172,317000.0
8056,420400.0,191.326530612245,308539.5,193.903471634208,330000.0
8057,422800.0,196.293969849246,306950.0,201.571792693288,355000.0
8058,424900.0,202.861038961039,317000.0,200.93972736503,361000.0
8059,436600.0,209.598214081951,367450.0,211.070344847144,385000.0
8060,440800.0,214.71846044191,379450.0,222.704658372341,399000.0
8063,267600.0,120.602759918412,169450.0,113.102002301031,200000.0
8064,265500.0,123.406005758947,154450.0,106.439557171542,190000.0
8065,268500.0,123.418604511314,178000.0,104.621267321164,213800.0
8066,269300.0,127.427500814598,188100.0,137.35632183908,242750.0
8067,279600.0,146.76202116852,219900.0,141.129032258065,295000.0
8070,342800.0,182.804068078041,239950.0,157.580919931857,299000.0
8071,357800.0,185.296096110272,259900.0,169.220877738307,298000.0
8072,369300.0,203.025590639714,294950.0,173.080527532528,315000.0
8073,375400.0,201.494873717031,339900.0,210.471946752435,388000.0
8074,380100.0,235.609023867657,350000.0,235.366346477476,430000.0
8079,246600.0,122.085671237299,215000.0,118.893363684118,186500.0
8080,256000.0,114.932669106721,187250.0,123.996413447412,233000.0
8081,252200.0,126.689189189189,175000.0,111.44578313253,209500.0
8082,271900.0,124.069815181899,149950.0,107.667900272185,191000.0
8083,269900.0,115.495264404104,150000.0,111.317254174397,247500.0
8084,262300.0,136.493187131442,215000.0,116.024518388792,274500.0
8122,269300.0,186.711930164888,276000.0,171.774638180565,323000.0
8123,286200.0,190.47619047619,300000.0,195.945945945946,325000.0
8124,278000.0,190.266729962511,334900.0,194.716775599129,325000.0
8125,292600.0,203.426124197002,362000.0,202.965708989805,419900.0
8126,296100.0,226.666666666667,475000.0,221.532091097308,385000.0
8127,314700.0,234.817966797944,375000.0,225.232458028412,505000.0
8142,208200.0,121.985294117647,185000.0,119.202819042318,198000.0
8143,209300.0,122.877173121489,178900.0,113.934426229508,191000.0
8144,221500.0,127.405576470773,171500.0,115.479599716842,190500.0
8145,227000.0,127.365578049402,199900.0,127.417264267177,200000.0
8146,224300.0,128.774422735346,199900.0,132.508833922261,215250.0
8147,235000.0,131.216057036578,199500.0,127.728750580585,240000.0
8160,368500.0,196.632731794344,399000.0,236.134577477408,368750.0
8161,378000.0,233.879513343799,400000.0,251.116071428571,451500.0
8162,400300.0,255.067567567568,475000.0,272.372336147969,508000.0
8163,436100.0,285.537920535467,499500.0,285.194174757282,507500.0
8164,466900.0,289.026662844037,531399.5,315.018542757417,560000.0
8169,85400.0,41.8738530137065,74500.0,51.1111111111111,68500.0
8170,88100.0,43.5980243161094,70000.0,47.3484848484849,80000.0
8171,83200.0,52.8314917127072,74900.0,45.6730769230769,79500.0
8172,88300.0,50.6179775280899,69900.0,54.7945205479452,95200.0
8173,86200.0,58.5562676387582,79950.0,47.8167293233083,84800.0
8174,93700.0,53.2142857142857,114900.0,78.9148351648352,120000.0
8179,111700.0,67.6344055250305,104450.0,71.1598646839611,109650.0
8180,122600.0,65.8999528125676,99900.0,67.6041666666667,106500.0
8181,127000.0,72.2381148182957,79900.0,56.5063649222065,90390.0
8182,120900.0,64.3788682581786,84950.0,54.110713883471,116250.0
8183,137500.0,74.9274547203339,119000.0,68.5543964232489,125000.0
8184,132400.0,79.746835443038,104900.0,65.4992548435171,143000.0
8189,83500.0,57.6789838337182,69900.0,49.4037478705281,65000.0
8190,86300.0,46.6370192307692,66950.0,45.6428848129621,84000.0
8191,87000.0,56.184668989547,76400.0,57.9883945841393,79750.0
8192,87500.0,63.0761178405862,84500.0,54.2036689367446,88900.0
8193,86700.0,54.9450549450549,74900.0,41.8562874251497,99705.0
8194,95000.0,65.6369197244361,85000.0,59.037037037037,118500.0
8209,270900.0,127.51256281407,239900.0,133.547008547009,259700.0
8210,268100.0,129.419191919192,227900.0,131.340579710145,257500.0
8211,279300.0,136.019283746556,255000.0,137.740358126722,285000.0
8212,279300.0,146.260554885404,301250.0,138.153125511373,313750.0
8213,291600.0,162.444551013068,279900.0,140.141562287542,287750.0
8214,290200.0,151.921479683108,305000.0,169.541939321832,360000.0
8219,131800.0,83.6627140974967,119900.0,78.0399274047187,127100.0
8220,139800.0,86.0863278546205,109900.0,77.7340332458443,132000.0
8221,146400.0,92.345676819001,119950.0,85.6575054079619,146000.0
8222,153300.0,101.167315175097,134900.0,90.98152516732,151120.0
8223,160200.0,103.645461043603,139900.0,95.64332247557,163000.0
8224,165500.0,111.111111111111,155000.0,109.451058201058,190000.0
8259,147900.0,82.1692686935086,146500.0,90.0928442028986,150000.0
8260,155600.0,86.6551126516464,115000.0,71.1053652230123,138000.0
8261,149600.0,86.485013100188,99900.0,65.5118601747815,116680.0
8262,148300.0,67.6115930243065,109900.0,61.6698292220114,119900.0
8263,145600.0,72.1153846153846,134950.0,90.5118901905928,142500.0
8264,150600.0,92.8865979381443,89900.0,58.4307178631052,165000.0
8267,638500.0,481.944444444444,729000.0,506.86985320444,820000.0
8268,667000.0,621.603260869565,825000.0,574.705111402359,830000.0
8269,701800.0,676.221127815218,790000.0,576.515880654475,839000.0
8270,759400.0,617.283950617284,870000.0,640.485226348604,825000.0
8271,793600.0,643.382352941176,867000.0,629.758565989848,887000.0
8286,117000.0,67.5076061640009,124000.0,85.2803738317757,139500.0
8287,117200.0,75.8389180165798,119900.0,69.7779605263158,106532.5
8288,126800.0,66.7616459627329,82900.0,51.508209240168,112000.0
8289,135300.0,74.4506269592476,124900.0,62.6917712691771,136562.5
8290,134900.0,87.0118845500849,134900.0,81.9644369178662,136999.5
8291,140200.0,93.6675442612942,122400.0,72.3362870789341,200000.0
8296,119700.0,83.28125,100900.0,65.668955914283,130000.0
8297,134500.0,70.1537167329459,159900.0,80.8035714285714,99100.0
8298,142400.0,74.0939803439803,119900.0,84.7949080622348,141500.0
8299,145800.0,93.0060510851225,139900.0,83.7220149253731,159500.0
8300,133800.0,86.8259803921569,104900.0,78.859649122807,150000.0
8301,140400.0,94.4245423027038,184000.0,95.4861111111111,169000.0
8306,137600.0,77.9941650241765,114900.0,77.8678304239402,125000.0
8307,143100.0,81.4214023183489,109900.0,71.8300653594771,134900.0
8308,143100.0,84.9780701754386,109900.0,79.1670268972142,132000.0
8309,147700.0,86.0403138528139,114900.0,76.6666666666667,136575.0
8310,151800.0,91.3710556805016,124900.0,88.2778581765557,147000.0
8311,155600.0,96.816976127321,139900.0,92.0245398773006,170500.0
8326,443200.0,269.803921568627,449000.0,280.738753286021,435000.0
8327,458800.0,282.828553847915,459000.0,291.930379746835,469000.0
8328,471900.0,288.781972201661,457750.0,300.827936746988,495000.0
8329,489900.0,312.232677502139,499999.0,330.823075976549,515000.0
8330,517500.0,327.695025192564,509000.0,338.077698695136,536500.0
8331,561400.0,341.873889875666,539000.0,355.41915483871,605605.0
8334,867600.0,1488.73483535529,1390000.0,1518.29498302527,1272812.0
8335,1003400.0,1442.30769230769,1202549.0,1495.37137739108,1321250.0
8336,976100.0,1414.24619640387,1399000.0,1607.97355769231,1200000.0
8337,1013400.0,1326.66666666667,1165000.0,1454.73174366617,1200000.0
8338,1128300.0,1347.40972258098,1350000.0,1525.08968609865,1175000.0
8343,105500.0,72.4249797242498,79900.0,64.8291925465839,99900.0
8344,115700.0,67.5844806007509,75900.0,60.3378921962993,115750.0
8345,122900.0,76.6364055686011,99900.0,73.1261425959781,114850.0
8346,124900.0,80.5668958601919,98950.0,77.5365821962313,111370.0
8347,132700.0,83.8257261931661,94950.0,68.9498035566584,143000.0
8348,136500.0,100.349406009783,105925.0,77.3254036194929,150000.0
8353,116000.0,72.3384690124228,84450.0,64.7566566412479,100100.0
8354,117000.0,65.8702153110048,89900.0,66.7517006802721,114950.0
8355,125000.0,70.9062712923007,83700.0,56.4448130065843,117000.0
8356,124000.0,74.8549471225681,99900.0,69.7981366459627,118000.0
8357,135100.0,75.187969924812,114925.0,79.3947643995042,133797.0
8358,137700.0,87.5,98208.0,60.6847045831033,152000.0
8363,135800.0,76.4452798998064,119000.0,77.3405698778833,125250.0
8364,139500.0,80.3704585118198,99900.0,72.7955426356589,125675.0
8365,139800.0,82.4587706146927,114900.0,80.2987542838492,140413.0
8366,146700.0,88.8029320474448,125000.0,90.1589595375723,140000.0
8367,148800.0,92.9307491955293,134700.0,88.339222614841,153000.0
8368,152100.0,98.8471673254282,144900.0,100.852735924064,160000.0
8373,149800.0,90.8629441624366,174900.0,104.898218829517,140000.0
8374,156400.0,95.2190006169031,167900.0,100.187969924812,146000.0
8375,154300.0,98.8949579831933,132400.0,89.5291726649166,178350.0
8376,166100.0,96.0638212968218,149900.0,103.96,174000.0
8377,166200.0,102.557915057915,144900.0,116.491175101409,170000.0
8378,164300.0,104.339502233567,169000.0,97.0551378446115,192000.0
8383,254700.0,112.75526747664,199900.0,116.862326574173,211605.0
8384,262500.0,117.982162190029,170000.0,108.196721311475,217400.0
8385,258800.0,119.430137329233,201000.5,115.30612244898,235000.0
8386,269100.0,136.221590909091,205000.0,125.536368393511,235000.0
8387,282200.0,141.498492229181,260700.0,145.042736466477,267000.0
8388,294600.0,146.846846846847,249250.0,153.367415514593,325000.0
8403,96000.0,59.7907324364723,96750.0,63.6086633157702,103000.0
8404,102000.0,64.9819494584838,79900.0,52.9661016949152,100250.0
8405,101100.0,55.5196061872792,79900.0,49.4430693069307,101750.0
8406,103300.0,63.4674922600619,89880.5,65.8185505801305,101500.0
8407,111400.0,69.8979591836734,84900.0,56.9798657718121,102500.0
8408,106600.0,69.634703196347,104900.0,72.2399245836746,130000.0
8411,344400.0,167.322834645669,299900.0,159.790156330123,320000.0
8412,362300.0,173.264719418678,257500.0,152.272727272727,345000.0
8413,359700.0,190.116354868735,335000.0,169.716088328076,348550.0
8414,354800.0,194.08516002368,300000.0,180.631451123254,343025.0
8415,362700.0,193.866149737166,319900.0,187.139561707036,395000.0
8418,487400.0,326.633165829146,522000.0,347.343667196608,485000.0
8419,508000.0,395.161290322581,562500.0,422.307692307692,550000.0
8420,545800.0,422.751798561151,565000.0,423.459109906246,605000.0
8421,577400.0,466.642188165177,650000.0,476.407572312745,635000.0
8422,620100.0,475.807003614062,639000.0,452.855917667238,656500.0
8427,180800.0,104.166666666667,154950.0,102.172523961661,161885.0
8428,182100.0,97.4404331404693,155000.0,94.3972300912811,159000.0
8429,184200.0,107.5,124941.0,78.6434665273788,170000.0
8430,196000.0,117.783458263591,165450.0,98.535999913552,170000.0
8431,187100.0,116.438356164384,149900.0,95.467032967033,179700.0
8432,201800.0,114.45750509684,176000.0,107.433637612544,195000.0
8435,457700.0,250.541125541126,479394.0,289.50733852847,480000.0
8436,477100.0,283.333333333333,525000.0,304.409857328145,520000.0
8437,501300.0,322.832731208366,579900.0,333.332916666667,555000.0
8438,556000.0,339.416666666667,555000.0,356.25,540000.0
8439,586500.0,334.30340296496,569000.0,345.336787564767,570000.0
8442,430600.0,194.741966893866,399250.0,212.968393443535,375000.0
8443,431600.0,202.977105966777,420000.0,221.913236929922,405000.0
8444,439100.0,211.935032325098,385950.0,210.824597152586,423000.0
8445,454500.0,220.883534136546,436000.0,218.868737195008,403000.0
8446,468800.0,216.283014916343,449500.0,225.68807834171,497000.0
8451,238000.0,143.873762376238,259750.0,143.714050944947,258375.0
8452,241600.0,142.33800051154,289900.0,151.570489408327,270000.0
8453,250400.0,150.6578443389,299950.0,165.40157404433,275000.0
8454,258600.0,150.914634146341,294900.0,156.543358714044,275000.0
8455,267200.0,156.391659111514,322450.0,162.046121149382,279000.0
8456,273300.0,158.114035087719,329900.0,177.526025719535,311500.0
8461,161700.0,91.4473551202101,110000.0,63.6975660279648,140000.0
8462,167000.0,95.0146627565982,115900.0,89.1143911439114,146711.5
8463,168100.0,98.5288461538462,127900.0,89.3407270486753,149000.0
8464,164400.0,98.2905982905983,139900.0,92.2222222222222,158500.0
8465,174200.0,104.084027848409,145000.0,89.2857142857143,165000.0
8466,183700.0,109.500308451573,154900.0,106.885026737968,199000.0
8491,98100.0,59.1533155715116,67900.0,39.6149358226371,69726.5
8492,92400.0,65.2262769979809,115500.0,60.4472140762463,80500.0
8493,100700.0,46.5807044972556,183650.0,146.218152866242,87000.0
8494,97500.0,51.0204081632653,99250.0,70.1133144475921,91650.0
8495,102600.0,54.3134115425016,69900.0,54.7056878306878,76749.5
8496,106600.0,50.1388888888889,89900.0,49.0720524017467,139999.5
8501,368800.0,205.694068014864,324990.0,207.401333584953,326000.0
8502,381700.0,204.5,349000.0,272.631970350864,337500.0
8503,386400.0,213.097713097713,329900.0,220.807086614173,362000.0
8504,394600.0,214.649078515526,365000.0,229.666666666667,376900.0
8505,409400.0,230.625,389000.0,246.373764977927,412500.0
8506,430500.0,248.303167420814,409999.5,249.999375,480000.0
8511,161700.0,79.5755968169761,162000.0,102.380002217049,110000.0
8512,168500.0,62.0567375886525,98999.0,65.2532757123688,115000.0
8513,167200.0,73.0340629800307,89000.0,64.2877252252252,100088.5
8514,177500.0,71.6080608115498,104900.0,77.5277777777778,126000.0
8515,179900.0,100.160256410256,155000.0,107.750582750583,172000.0
8516,173100.0,107.685810810811,179900.0,89.247311827957,214000.0
8521,217100.0,100.014925373134,174900.0,124.928571428571,183750.0
8522,216900.0,114.046890730272,179000.0,140.833988985051,156900.0
8523,224800.0,142.636363636364,125000.0,117.272727272727,189500.0
8524,233000.0,115.966796875,173700.0,119.088699026087,215000.0
8525,243700.0,145.833333333333,199000.0,122.887323943662,243000.0
8526,238900.0,142.75956284153,239900.0,138.837448559671,285000.0
8531,197100.0,108.287929826148,159900.0,88.9473684210526,205000.0
8532,187800.0,120.94530648751,168250.0,124.394379844961,198000.0
8533,197300.0,124.837721869857,161150.0,115.758547008547,175000.0
8534,194200.0,118.431689571544,166450.0,124.757872170293,225000.0
8535,195200.0,134.299822239779,159000.0,109.097525473071,224750.0
8536,204500.0,126.351647633975,216550.0,122.263947311386,220000.0
8551,117100.0,75.9981851179673,78750.0,59.3157662345854,102900.0
8552,120900.0,72.16796875,89900.0,51.9480519480519,110000.0
8553,119400.0,69.4444444444444,119900.0,70.1975850713502,117485.0
8554,125000.0,74.6841740936229,114900.0,74.2857142857143,141000.0
8555,130600.0,85.2079796264856,114950.0,76.8889650562001,145000.0
8556,124000.0,93.3927664974619,107000.0,79.265873015873,160500.0
8559,514700.0,240.820457828161,366250.0,213.247863247863,460000.0
8560,516500.0,247.255209510815,390000.0,228.616339765897,515000.0
8561,547800.0,266.666666666667,449900.0,250.0,519500.0
8562,560800.0,268.538735241792,499000.0,262.083333333333,505000.0
8563,559400.0,268.308080808081,449900.0,272.177419354839,628000.0
8588,133700.0,84.8484042553192,125000.0,82.6206896551724,142245.0
8589,141100.0,85.1648351648352,145000.0,92.4795468848332,161500.0
8590,148700.0,90.8717105263158,163487.5,86.6636473429952,168253.0
8591,153800.0,94.8284548724557,175950.0,99.1644908616188,181950.0
8592,151900.0,104.513801756587,184250.0,107.463319698745,210000.0
8593,166500.0,110.254898249395,182995.0,108.615804382589,209500.0
8633,191100.0,130.726541628797,210000.0,132.83958562561,230000.0
8634,204000.0,141.096747289408,244995.0,145.754339118825,285000.0
8635,221000.0,155.257936507937,279450.0,176.009281455529,280000.0
8636,240100.0,169.951941341843,294000.0,172.392786117526,285000.0
8637,257200.0,172.602739726027,293750.0,190.558510638298,320250.0
8638,275400.0,191.9654741411,329950.0,196.609704625971,379000.0
8644,169800.0,88.8939967550027,169900.0,89.5860364535063,187000.0
8645,170600.0,94.2828816920026,184900.0,93.8961988304094,201500.0
8646,199200.0,101.587301587302,199000.0,105.655391120507,224250.0
8647,208000.0,108.250088142603,205250.0,109.391345460545,235990.0
8648,219700.0,112.483851122731,250000.0,118.294228940002,250000.0
8649,251800.0,121.686746987952,249950.0,128.12072173272,284750.0
8675,234100.0,141.215746786264,343000.0,140.347247770583,342000.0
8676,220400.0,138.055222088836,410925.5,144.384754253659,365665.0
8677,295800.0,142.794534167991,361354.5,153.203549253585,405000.0
8678,277400.0,160.736723446894,444900.0,157.914865314267,437668.0
8679,319400.0,160.626339809418,485500.0,171.684357953708,385000.0
8680,297600.0,165.101914762199,446292.0,177.000549322142,475000.0
8708,130800.0,81.6297382795817,164445.0,84.7033898305085,133500.0
8709,134400.0,77.2686433063792,129500.0,80.0573032197352,130000.0
8710,131800.0,85.9981745162468,150000.0,83.4781717145496,140995.0
8711,140000.0,90.5361357761043,134900.0,91.5348938677299,150000.0
8712,151100.0,97.8886756238004,149900.0,99.2476729541539,168000.0
8713,154700.0,106.382978723404,149900.0,103.588562521584,195500.0
8728,181900.0,97.6399316864434,180000.0,102.10493245366,204250.0
8729,195200.0,110.563674173367,205000.0,111.792678371311,220000.0
8730,194800.0,117.42015248456,209000.0,112.212192569335,244500.0
8731,227200.0,130.133024869867,234885.0,134.963377023901,270000.0
8732,233300.0,140.096618357488,260777.5,140.688823667163,275605.0
8733,248900.0,147.107990638582,275000.0,152.126668736417,300000.0
8738,144900.0,73.707935755833,129900.0,77.0862800565771,130250.0
8739,151600.0,79.0363837482559,139900.0,82.1974148061105,153500.0
8740,153200.0,85.7142857142857,146250.0,86.4093959731544,152050.0
8741,156500.0,88.7214750077244,164900.0,93.689111747851,175500.0
8742,163200.0,95.8902153424344,169900.0,94.585989817225,185000.0
8743,170200.0,102.818371607516,180302.5,105.924924908196,218000.0
8751,158100.0,113.856439193934,265000.0,128.828390860476,242500.0
8752,132800.0,120.646766169154,239950.0,131.795557160917,249689.5
8753,172700.0,123.239872482403,255000.0,136.451285066075,274704.5
8757,127500.0,73.5347720832989,121180.0,72.6234567901235,138000.0
8758,128000.0,81.25,144900.0,79.7766592963265,158990.0
8759,136400.0,88.9184499710815,156990.0,90.4977375565611,169900.0
8760,141400.0,96.2732919254658,179450.0,100.421081245651,180000.0
8761,153700.0,105.463786531131,183900.0,114.954776962673,195000.0
8762,166200.0,116.32523192709,207495.0,116.957494696539,223990.0
8781,154700.0,80.6451612903226,139900.0,80.5944616008757,157997.5
8782,160700.0,86.6390614216701,150000.0,87.28411110327,144000.0
8783,160900.0,86.4779874213836,156190.0,87.0343492985002,170000.0
8784,164500.0,94.1028858218319,172195.0,95.4064888180412,166000.0
8785,170300.0,95.8512160228898,175000.0,99.0830903930754,183500.0
8786,182900.0,104.425658876181,188100.0,105.941213258286,215000.0
8791,137400.0,89.2976267907473,149000.0,88.6,160000.0
