date,county_fips,Pred_log_median_sale_price,median_sale_price,year,log_median_sale_price,region,log_pred_errors
2020-10-01,34007,12.309591511106586,219900.0,2020,12.300928176542852,"Camden County, NJ",-0.008663334563733471
2020-11-01,34007,12.31920018624102,222000.0,2020,12.310432660854417,"Camden County, NJ",-0.008767525386602415
2020-12-01,34007,12.33716261843672,220000.0,2020,12.301382825334498,"Camden County, NJ",-0.0357797931022219
2020-01-01,34009,12.905277018650366,370000.0,2020,12.821258284620408,"Cape May County, NJ",-0.08401873402995896
2020-02-01,34009,12.911362402341299,390000.0,2020,12.873902018105829,"Cape May County, NJ",-0.03746038423546949
2020-03-01,34009,12.919272110899028,420000.0,2020,12.948009990259552,"Cape May County, NJ",0.02873787936052352
2020-04-01,34009,12.925812602440857,420000.0,2020,12.948009990259552,"Cape May County, NJ",0.022197387818694736
2020-05-01,34009,12.935679708780345,390000.0,2020,12.873902018105829,"Cape May County, NJ",-0.061777690674515995
2020-06-01,34009,12.952521507288738,392500.0,2020,12.8802918162046,"Cape May County, NJ",-0.07222969108413757
2020-07-01,34009,12.980399598678703,434900.0,2020,12.98287139858573,"Cape May County, NJ",0.00247179990702584
2020-08-01,34009,12.986737687519785,470000.0,2020,13.060487973686241,"Cape May County, NJ",0.07375028616645629
2020-09-01,34009,13.012499935022538,465749.5,2020,13.051403214925953,"Cape May County, NJ",0.038903279903415466
2020-10-01,34009,13.03375672244105,547500.0,2020,13.213117740672793,"Cape May County, NJ",0.17936101823174333
2020-11-01,34009,13.050046051241123,470000.0,2020,13.060487973686241,"Cape May County, NJ",0.010441922445117768
2020-12-01,34009,13.067242419831874,497200.0,2020,13.116747638618692,"Cape May County, NJ",0.049505218786817906
2020-01-01,34011,11.725981522015628,129950.0,2020,11.774905040069637,"Cumberland County, NJ",0.04892351805400885
2020-02-01,34011,11.730924027565234,135000.0,2020,11.813030057420567,"Cumberland County, NJ",0.08210602985533377
2020-03-01,34011,11.74200396600616,155000.0,2020,11.951180395901384,"Cumberland County, NJ",0.20917642989522278
2020-04-01,34011,11.748090856614589,152087.0,2020,11.932208004509139,"Cumberland County, NJ",0.18411714789455047
2020-05-01,34011,11.748684127611567,142000.0,2020,11.863582336583399,"Cumberland County, NJ",0.114898208971832
2020-06-01,34011,11.76291223243601,159450.0,2020,11.979485672438203,"Cumberland County, NJ",0.21657344000219325
2020-07-01,34011,11.774470179810477,160000.0,2020,11.982929094215963,"Cumberland County, NJ",0.2084589144054867
2020-08-01,34011,11.779315535281777,152500.0,2020,11.934919875029603,"Cumberland County, NJ",0.15560433974782661
2020-09-01,34011,11.773816205997676,170000.0,2020,12.043553716032399,"Cumberland County, NJ",0.269737510034723
2020-10-01,34011,11.756070243502222,175000.0,2020,12.072541252905651,"Cumberland County, NJ",0.3164710094034291
2020-11-01,34011,11.760022618200587,175000.0,2020,12.072541252905651,"Cumberland County, NJ",0.31251863470506436
2020-12-01,34011,11.772546461503412,162000.0,2020,11.99535161421452,"Cumberland County, NJ",0.2228051527111088
2020-01-01,34013,12.836770031675535,359000.0,2020,12.791077667470416,"Essex County, NJ",-0.04569236420511835
2020-02-01,34013,12.849453706553195,330000.0,2020,12.706847933442663,"Essex County, NJ",-0.1426057731105317
2020-03-01,34013,12.87014399370793,373750.0,2020,12.831342403687033,"Essex County, NJ",-0.038801590020897336
2020-04-01,34013,12.899289702831737,430000.0,2020,12.971540487669746,"Essex County, NJ",0.07225078483800829
2020-05-01,34013,12.928438724354741,400000.0,2020,12.89921982609012,"Essex County, NJ",-0.029218898264621984
2020-06-01,34013,12.946974153636344,416000.0,2020,12.9384405392434,"Essex County, NJ",-0.008533614392943534
2020-07-01,34013,12.960367619717443,435000.0,2020,12.983101310070822,"Essex County, NJ",0.022733690353378577
2020-08-01,34013,12.967932650171521,497000.0,2020,13.116345305078767,"Essex County, NJ",0.1484126549072453
2020-09-01,34013,12.972024928860993,461000.0,2020,13.041153321978786,"Essex County, NJ",0.06912839311779351
2020-10-01,34013,12.973562548408497,465000.0,2020,13.049792684569493,"Essex County, NJ",0.07623013616099605
2020-11-01,34013,12.97145062804491,449000.0,2020,13.01477816672439,"Essex County, NJ",0.04332753867948114
2020-12-01,34013,12.980719841884026,456500.0,2020,13.03134397901716,"Essex County, NJ",0.050624137133134184
2020-01-01,34015,12.158759776958261,185000.0,2020,12.128111104060462,"Gloucester County, NJ",-0.030648672897799045
2020-02-01,34015,12.179913201569692,193000.0,2020,12.170445467887022,"Gloucester County, NJ",-0.009467733682669177
2020-03-01,34015,12.19903995112602,195000.0,2020,12.180754837545884,"Gloucester County, NJ",-0.01828511358013607
2020-04-01,34015,12.220428160574581,210000.0,2020,12.254862809699606,"Gloucester County, NJ",0.03443464912502492
2020-05-01,34015,12.245139543778688,213500.0,2020,12.271392111650817,"Gloucester County, NJ",0.026252567872129262
2020-06-01,34015,12.261043911627734,210000.0,2020,12.254862809699606,"Gloucester County, NJ",-0.00618110192812793
2020-07-01,34015,12.279126540858712,223000.0,2020,12.314927050442256,"Gloucester County, NJ",0.035800509583543416
2020-08-01,34015,12.288719995161514,230000.0,2020,12.345834587905333,"Gloucester County, NJ",0.057114592743818804
2020-09-01,34015,12.300790304998669,228680.0,2020,12.340078925377908,"Gloucester County, NJ",0.03928862037923864
